X Dis,Y Dis,X Vel,Y Vel
196.9935085,691.2598983,-0.999827069,4.085883138
192.9076254,692.2597254,-0.899827069,4.045883138
188.8617423,693.1595524,-0.799827069,4.005883138
184.8558591,693.9593795,-0.699827069,3.965883138
180.889976,694.6592066,-0.599827069,3.925883138
176.9640929,695.2590336,-0.499827069,3.885883138
173.0782097,695.7588607,-0.399827069,3.845883138
169.2323266,696.1586878,-0.299827069,3.805883138
165.4264434,696.4585148,-0.199827069,3.765883138
161.6605603,696.6583419,-0.099827069,3.725883138
157.9346772,696.758169,0.000172931,3.685883138
154.248794,696.7579961,0.100172931,3.645883138
150.6029109,696.6578231,0.200172931,3.605883138
146.9970278,696.4576502,0.300172931,3.565883138
143.4311446,696.1574773,0.400172931,3.525883138
139.9052615,695.7573043,0.500172931,3.485883138
136.4193783,695.2571314,0.600172931,3.445883138
132.9734952,694.6569585,0.700172931,3.405883138
129.5676121,693.9567855,0.800172931,3.365883138
126.2017289,693.1566126,0.900172931,3.325883138
122.8758458,692.2564397,1.000172931,3.285883138
119.5899626,691.2562667,1.100172931,3.245883138
116.3440795,690.1560938,1.200172931,3.205883138
113.1381964,688.9559209,1.300172931,3.165883138
109.9723132,687.655748,1.400172931,3.125883138
106.8464301,686.255575,1.500172931,3.085883138
103.760547,684.7554021,1.600172931,3.045883138
100.7146638,683.1552292,1.700172931,3.005883138
97.70878069,681.4550562,1.800172931,2.965883138
94.74289755,679.6548833,1.900172931,2.925883138
91.81701441,677.7547104,2.000172931,2.885883138
88.93113127,675.7545374,2.100172931,2.845883138
86.08524813,673.6543645,2.200172931,2.805883138
83.279365,671.4541916,2.300172931,2.765883138
80.51348186,669.1540186,2.400172931,2.725883138
77.78759872,666.7538457,2.500172931,2.685883138
75.10171558,664.2536728,2.600172931,2.645883138
72.45583245,661.6534999,2.700172931,2.605883138
69.84994931,658.9533269,2.800172931,2.565883138
67.28406617,656.153154,2.900172931,2.525883138
64.75818303,653.2529811,3.000172931,2.485883138
62.2722999,650.2528081,3.100172931,2.445883138
59.82641676,647.1526352,3.200172931,2.405883138
57.42053362,643.9524623,3.300172931,2.365883138
55.05465048,640.6522893,3.400172931,2.325883138
52.72876735,637.2521164,3.500172931,2.285883138
50.44288421,633.7519435,3.600172931,2.245883138
48.19700107,630.1517705,3.700172931,2.205883138
45.99111793,626.4515976,3.800172931,2.165883138
43.82523479,622.6514247,3.900172931,2.125883138
41.69935166,618.7512518,4.000172931,2.085883138
39.61346852,614.7510788,4.100172931,2.045883138
37.56758538,610.6509059,4.200172931,2.005883138
35.56170224,606.450733,4.300172931,1.965883138
33.59581911,602.15056,4.400172931,1.925883138
31.66993597,597.7503871,4.500172931,1.885883138
29.78405283,593.2502142,4.600172931,1.845883138
27.93816969,588.6500412,4.700172931,1.805883138
26.13228656,583.9498683,4.800172931,1.765883138
24.36640342,579.1496954,4.900172931,1.725883138
22.64052028,574.2495225,5.000172931,1.685883138
20.95463714,569.2493495,5.100172931,1.645883138
19.308754,564.1491766,5.200172931,1.605883138
17.70287087,558.9490037,5.300172931,1.565883138
16.13698773,553.6488307,5.400172931,1.525883138
14.61110459,548.2486578,5.500172931,1.485883138
13.12522145,542.7484849,5.600172931,1.445883138
11.67933832,537.1483119,5.700172931,1.405883138
10.27345518,531.448139,5.800172931,1.365883138
8.907572041,525.6479661,5.900172931,1.325883138
7.581688904,519.7477931,6.000172931,1.285883138
6.295805766,513.7476202,6.100172931,1.245883138
5.049922628,507.6474473,6.200172931,1.205883138
3.844039491,501.4472744,6.300172931,1.165883138
2.678156353,495.1471014,6.400172931,1.125883138
1.552273215,488.7469285,6.500172931,1.085883138
0.466390078,482.2467556,6.600172931,1.045883138
-0.57949306,475.6465826,6.700172931,1.005883138
-1.585376198,468.9464097,6.800172931,0.965883138
-2.551259335,462.1462368,6.900172931,0.925883138
-3.477142473,455.2460638,7.000172931,0.885883138
-4.363025611,448.2458909,7.100172931,0.845883138
-5.208908748,441.145718,7.200172931,0.805883138
-6.014791886,433.945545,7.300172931,0.765883138
-6.780675024,426.6453721,7.400172931,0.725883138
-7.506558161,419.2451992,7.500172931,0.685883138
-8.192441299,411.7450263,7.600172931,0.645883138
-8.838324437,404.1448533,7.700172931,0.605883138
-9.444207574,396.4446804,7.800172931,0.565883138
-10.01009071,388.6445075,7.700660121,0.511931843
-10.52202255,380.9438473,7.601755741,0.45102615
-10.97304871,373.3420916,7.502851362,0.390120458
-11.36316916,365.8392402,7.403946983,0.329214765
-11.69238393,358.4352933,7.305042604,0.268309072
-11.960693,351.1302507,7.405042604,0.228309072
-12.18900207,343.725208,7.505042604,0.188309072
-12.37731114,336.2201654,7.605042604,0.148309072
-12.52562022,328.6151228,7.705042604,0.108309072
-12.63392929,320.9100802,7.805042604,0.068309072
-12.70223836,313.1050376,7.905042604,0.028309072
-12.73054743,305.199995,7.905042604,0.028309072
-12.75885651,297.2949524,7.905042604,0.028309072
-12.78716558,289.3899098,7.905042604,0.028309072
-12.81547465,281.4848672,7.905042604,0.028309072
-12.84378372,273.5798246,7.905042604,0.028309072
-12.8720928,265.674782,7.905042604,0.028309072
-12.90040187,257.7697394,7.905042604,0.028309072
-12.92871094,249.8646968,7.905042604,0.028309072
-12.95702001,241.9596542,7.905042604,0.028309072
-12.98532908,234.0546116,7.905042604,0.028309072
-13.01363816,226.149569,7.905042604,0.028309072
-13.04194723,218.2445264,7.905042604,0.028309072
-13.0702563,210.3394838,7.905042604,0.028309072
-13.09856537,202.4344412,7.905042604,0.028309072
-13.12687445,194.5293986,7.905042604,0.028309072
-13.15518352,186.624356,7.905042604,0.028309072
-13.18349259,178.7193134,7.905042604,0.028309072
-13.21180166,170.8142708,7.905042604,0.028309072
-13.24011074,162.9092282,7.905042604,0.028309072
-13.26841981,155.0041855,7.905042604,0.028309072
-13.29672888,147.0991429,7.905042604,0.028309072
-13.32503795,139.1941003,7.905042604,0.028309072
-13.35334702,131.2890577,7.905042604,0.028309072
-13.3816561,123.3840151,7.905042604,0.028309072
-13.40996517,115.4789725,7.905042604,0.028309072
-13.43827424,107.5739299,7.905042604,0.028309072
-13.46658331,99.66888732,7.905042604,0.028309072
-13.49489239,91.76384471,7.905042604,0.028309072
-13.52320146,83.85880211,7.905042604,0.028309072
-13.55151053,75.9537595,7.905042604,0.028309072
-13.5798196,68.0487169,7.905042604,0.028309072
-176.1553394,431.9,0,0
-176.1553394,431.9,-0.1,0.04
-176.1953394,432,-0.2,0
-176.1953394,432.2,-0.3,0.04
-176.2353394,432.5,-0.4,0
-176.2353394,432.9,-0.5,0.04
-176.2753394,433.4,-0.6,0
-176.2753394,434,-0.7,0.04
-176.3153394,434.7,-0.8,0
-176.3153394,435.5,-0.9,0.04
-176.3553394,436.4,-1,0
-176.3553394,437.4,-1.1,0.04
-176.3953394,438.5,-1.2,0
-176.3953394,439.7,-1.1,0.04
-176.4353394,440.8,-1,0
-176.4353394,441.8,-0.9,0.04
-176.4753394,442.7,-0.8,0
-176.4753394,443.5,-0.7,0.04
-176.5153394,444.2,-0.6,0
-176.5153394,444.8,-0.5,0.04
-176.5553394,445.3,-0.4,0
-176.5553394,445.7,-0.5,0.04
-176.5953394,446.2,-0.6,0
-176.5953394,446.8,-0.7,0.04
-176.6353394,447.5,-0.8,0
-176.6353394,448.3,-0.9,0.04
-176.6753394,449.2,-1,0
-176.6753394,450.2,-1.1,0.04
-176.7153394,451.3,-1.2,0
-176.7153394,452.5,-1.3,0.04
-176.7553394,453.8,-1.4,0
-176.7553394,455.2,-1.5,0.04
-176.7953394,456.7,-1.6,0
-176.7953394,458.3,-1.7,0.04
-176.8353394,460,-1.8,0
-176.8353394,461.8,-1.9,0.04
-176.8753394,463.7,-1.8,0
-176.8753394,465.5,-1.7,0.04
-176.9153394,467.2,-1.6,0
-176.9153394,468.8,-1.5,0.04
-176.9553394,470.3,-1.4,0
-176.9553394,471.7,-1.3,0.04
-176.9953394,473,-1.2,0
-176.9953394,474.2,-1.1,0.04
-177.0353394,475.3,-1,0
-177.0353394,476.3,-0.9,0.04
-177.0753394,477.2,-0.8,0
-177.0753394,478,-0.7,0.04
-177.1153394,478.7,-0.6,0
-177.1153394,479.3,-0.5,0.04
-177.1553394,479.8,-0.4,0
-177.1553394,480.2,-0.3,0.04
-177.1953394,480.5,-0.2,0
-177.1953394,480.7,-0.1,0.04
-177.2353394,480.8,6.38E-16,0
-177.2353394,480.8,0.1,0.04
-177.2753394,480.7,0.2,0
-177.2753394,480.5,0.3,0.04
-177.3153394,480.2,0.4,0
-177.3153394,479.8,0.5,0.04
-177.3553394,479.3,0.6,0
-177.3553394,478.7,0.7,0.04
-177.3953394,478,0.8,0
-177.3953394,477.2,0.9,0.04
-177.4353394,476.3,1,0
-177.4353394,475.3,1.1,0.04
-177.4753394,474.2,1.2,0
-177.4753394,473,1.3,0.04
-177.5153394,471.7,1.4,0
-177.5153394,470.3,1.5,0.04
-177.5553394,468.8,1.6,0
-177.5553394,467.2,1.7,0.04
-177.5953394,465.5,1.8,0
-177.5953394,463.7,1.9,0.04
-177.6353394,461.8,2,0
-177.6353394,459.8,2.1,0.04
-177.6753394,457.7,2.2,0
-177.6753394,455.5,2.3,0.04
-177.7153394,453.2,2.4,0
-177.7153394,450.8,2.5,0.04
-177.7553394,448.3,2.414563229,-0.074921319
-177.6804181,445.8854368,2.329126458,-0.109842637
-177.5705754,443.5563103,2.243689687,-0.144763956
-177.4258115,441.3126206,2.158252916,-0.179685275
-177.2461262,439.1543677,2.072816145,-0.214606593
-177.0315196,437.0815516,1.987379375,-0.249527912
-176.7819917,435.0941722,1.901942604,-0.284449231
-176.4975425,433.1922296,1.816505833,-0.319370549
-176.1781719,431.3757238,1.731069062,-0.354291868
-175.8238801,429.6446547,1.645632291,-0.389213187
-175.4346669,427.9990224,1.56019552,-0.424134506
-175.0105324,426.4388269,1.474758749,-0.459055824
-174.5514765,424.9640681,1.389321978,-0.493977143
-174.0574994,423.5747462,1.303885207,-0.528898462
-173.5286009,422.2708609,1.218448436,-0.56381978
-172.9647812,421.0524125,1.133011665,-0.598741099
-172.3660401,419.9194008,1.047574894,-0.633662418
-171.7323776,418.8718259,0.962138124,-0.668583736
-171.0637939,417.9096878,0.876701353,-0.703505055
-170.3602889,417.0329865,0.791264582,-0.738426374
-169.6218625,416.2417219,0.705827811,-0.773347692
-168.8485148,415.5358941,0.62039104,-0.808269011
-168.0402458,414.915503,0.534954269,-0.84319033
-167.1970554,414.3805488,0.449517498,-0.878111648
-166.3189438,413.9310313,0.364080727,-0.913032967
-165.4059108,413.5669505,0.278643956,-0.947954286
-164.4579565,413.2883066,0.378643956,-0.907954286
-163.5500023,412.9096626,0.478643956,-0.867954286
-162.682048,412.4310187,0.578643956,-0.827954286
-161.8540937,411.8523747,0.678643956,-0.787954286
-161.0661394,411.1737308,0.778643956,-0.747954286
-160.3181851,410.3950868,0.878643956,-0.707954286
-159.6102308,409.5164429,0.978643956,-0.667954286
-158.9422765,408.5377989,1.078643956,-0.627954286
-158.3143223,407.4591549,1.178643956,-0.587954286
-157.726368,406.280511,1.278643956,-0.547954286
-157.1784137,405.001867,1.378643956,-0.507954286
-156.6704594,403.6232231,1.478643956,-0.467954286
-156.2025051,402.1445791,1.578643956,-0.427954286
-155.7745508,400.5659352,1.678643956,-0.387954286
-155.3865965,398.8872912,1.778643956,-0.347954286
-155.0386423,397.1086472,1.693207185,-0.382875604
-154.6557667,395.4154401,1.607770414,-0.417796923
-154.2379697,393.8076696,1.522333644,-0.452718242
-153.7852515,392.285336,1.436896873,-0.48763956
-153.2976119,390.8484391,1.351460102,-0.522560879
-152.775051,389.496979,1.266023331,-0.557482198
-152.2175688,388.2309557,1.18058656,-0.592403517
-151.6251653,387.0503691,1.095149789,-0.627324835
-150.9978405,385.9552193,1.009713018,-0.662246154
-150.3355943,384.9455063,0.924276247,-0.697167473
-149.6384269,384.0212301,0.838839476,-0.732088791
-148.9063381,383.1823906,0.753402705,-0.76701011
-148.139328,382.4289879,0.667965934,-0.801931429
-147.3373965,381.761022,0.582529163,-0.836852747
-146.5005438,381.1784928,0.497092393,-0.871774066
-145.6287697,380.6814004,0.411655622,-0.906695385
-144.7220743,380.2697448,0.326218851,-0.941616703
-143.7804576,379.9435259,0.24078208,-0.976538022
-142.8039196,379.7027439,0.155345309,-1.011459341
-141.7924603,379.5473986,0.069908538,-1.046380659
-140.7460796,379.47749,-0.015528233,-1.081301978
-139.6647776,379.4930182,-0.100965004,-1.116223297
-138.5485543,379.5939833,-0.186401775,-1.151144615
-137.3974097,379.780385,-0.271838546,-1.186065934
-136.2113438,380.0522236,-0.357275317,-1.220987253
-134.9903565,380.4094989,-0.442712087,-1.255908572
-133.734448,380.852211,-0.528148858,-1.29082989
-132.4436181,381.3803598,-0.613585629,-1.325751209
-131.1178669,381.9939455,-0.6990224,-1.360672528
-129.7571943,382.6929679,-0.784459171,-1.395593846
-128.3616005,383.477427,-0.869895942,-1.430515165
-126.9310853,384.347323,-0.955332713,-1.465436484
-125.4656488,385.3026557,-1.040769484,-1.500357802
-123.965291,386.3434252,-1.126206255,-1.535279121
-122.4300119,387.4696314,-1.211643026,-1.57020044
-120.8598115,388.6812745,-1.297079797,-1.605121758
-119.2546897,389.9783542,-1.382516568,-1.640043077
-117.6146466,391.3608708,-1.467953338,-1.674964396
-115.9396823,392.8288242,-1.553390109,-1.709885714
-114.2297965,394.3822143,-1.63882688,-1.744807033
-112.4849895,396.0210411,-1.724263651,-1.779728352
-110.7052612,397.7453048,-1.809700422,-1.81464967
-108.8906115,399.5550052,-1.895137193,-1.849570989
-107.0410405,401.4501424,-1.980573964,-1.884492308
-105.1565482,403.4307164,-2.066010735,-1.919413627
-103.2371346,405.4967271,-2.151447506,-1.954334945
-101.2827996,407.6481746,-2.051447506,-1.914334945
-99.36846467,409.6996221,-1.951447506,-1.874334945
-97.49412972,411.6510696,-1.851447506,-1.834334945
-95.65979478,413.5025171,-1.751447506,-1.794334945
-93.86545983,415.2539646,-1.651447506,-1.754334945
-92.11112489,416.9054121,-1.551447506,-1.714334945
-90.39678994,418.4568597,-1.451447506,-1.674334945
-88.722455,419.9083072,-1.351447506,-1.634334945
-87.08812005,421.2597547,-1.251447506,-1.594334945
-85.49378511,422.5112022,-1.151447506,-1.554334945
-83.93945016,423.6626497,-1.051447506,-1.514334945
-82.42511522,424.7140972,-0.951447506,-1.474334945
-80.95078027,425.6655447,-0.851447506,-1.434334945
-79.51644533,426.5169922,-0.751447506,-1.394334945
-78.12211038,427.2684397,-0.651447506,-1.354334945
-76.76777544,427.9198872,-0.551447506,-1.314334945
-75.45344049,428.4713347,-0.451447506,-1.274334945
-74.17910555,428.9227822,-0.351447506,-1.234334945
-72.9447706,429.2742297,-0.251447506,-1.194334945
-71.75043566,429.5256772,-0.151447506,-1.154334945
-70.59610071,429.6771247,-0.236884277,-1.189256264
-69.40684445,429.914009,-0.322321048,-1.224177583
-68.18266686,430.2363301,-0.407757819,-1.259098901
-66.92356796,430.6440879,-0.493194589,-1.29402022
-65.62954774,431.1372825,-0.57863136,-1.328941539
-64.30060621,431.7159138,-0.664068131,-1.363862857
-62.93674335,432.379982,-0.749504902,-1.398784176
-61.53795917,433.1294869,-0.834941673,-1.433705495
-60.10425368,433.9644285,-0.920378444,-1.468626813
-58.63562686,434.884807,-1.005815215,-1.503548132
-57.13207873,435.8906222,-1.091251986,-1.538469451
-55.59360928,436.9818742,-1.176688757,-1.573390769
-54.02021851,438.1585629,-1.262125528,-1.608312088
-52.41190642,439.4206885,-1.162125528,-1.568312088
-50.84359434,440.582814,-1.062125528,-1.528312088
-49.31528225,441.6449395,-0.962125528,-1.488312088
-47.82697016,442.607065,-0.862125528,-1.448312088
-46.37865807,443.4691906,-0.762125528,-1.408312088
-44.97034598,444.2313161,-0.662125528,-1.368312088
-43.6020339,444.8934416,-0.562125528,-1.328312088
-42.27372181,445.4555672,-0.462125528,-1.288312088
-40.98540972,445.9176927,-0.362125528,-1.248312088
-39.73709763,446.2798182,-0.262125528,-1.208312088
-38.52878554,446.5419437,-0.162125528,-1.168312088
-37.36047345,446.7040693,-0.062125528,-1.128312088
-36.23216137,446.7661948,0.037874472,-1.088312088
-35.14384928,446.7283203,-0.047562299,-1.123233407
-34.02061587,446.7758826,-0.132999069,-1.158154725
-32.86246115,446.9088817,-0.21843584,-1.193076044
-31.6693851,447.1273175,-0.303872611,-1.227997363
-30.44138774,447.4311901,-0.389309382,-1.262918681
-29.17846906,447.8204995,-0.474746153,-1.29784
-27.88062906,448.2952457,-0.560182924,-1.332761319
-26.54786774,448.8554286,-0.645619695,-1.367682638
-25.1801851,449.5010483,-0.545619695,-1.327682638
-23.85250246,450.046668,-0.445619695,-1.287682638
-22.56481983,450.4922877,-0.345619695,-1.247682638
-21.31713719,450.8379074,-0.245619695,-1.207682638
-20.10945455,451.0835271,-0.145619695,-1.167682638
-18.94177191,451.2291468,-0.045619695,-1.127682638
-17.81408928,451.2747665,0.054380305,-1.087682638
-16.72640664,451.2203862,0.154380305,-1.047682638
-15.678724,451.0660059,0.254380305,-1.007682638
-14.67104136,450.8116255,0.354380305,-0.967682638
-13.70335873,450.4572452,0.454380305,-0.927682638
-12.77567609,450.0028649,0.554380305,-0.887682638
-11.88799345,449.4484846,0.654380305,-0.847682638
-11.04031081,448.7941043,0.754380305,-0.807682638
-10.23262818,448.039724,0.854380305,-0.767682638
-9.464945539,447.1853437,0.954380305,-0.727682638
-8.737262901,446.2309634,1.054380305,-0.687682638
-8.049580264,445.1765831,1.154380305,-0.647682638
-7.401897626,444.0222028,1.254380305,-0.607682638
-6.794214988,442.7678225,1.354380305,-0.567682638
-6.226532351,441.4134422,1.454380305,-0.527682638
-5.698849713,439.9590619,1.554380305,-0.487682638
-5.211167076,438.4046816,1.654380305,-0.447682638
-4.763484438,436.7503013,1.754380305,-0.407682638
-4.355801801,434.995921,1.854380305,-0.367682638
-3.988119163,433.1415407,1.954380305,-0.327682638
-3.660436526,431.1871604,2.054380305,-0.287682638
-3.372753888,429.1327801,2.154380305,-0.247682638
-3.125071251,426.9783998,2.254380305,-0.207682638
-2.917388613,424.7240194,2.354380305,-0.167682638
-2.749705976,422.3696391,2.454380305,-0.127682638
-2.622023338,419.9152588,2.554380305,-0.087682638
-2.534340701,417.3608785,2.654380305,-0.047682638
-2.486658063,414.7064982,2.754380305,-0.007682638
-2.478975425,411.9521179,2.854380305,0.032317362
-2.511292788,409.0977376,2.954380305,-0.007682638
-2.50361015,406.1433573,3.054380305,0.032317362
-2.535927513,403.088977,3.154380305,-0.007682638
-2.528244875,399.9345967,3.254380305,0.032317362
-2.560562238,396.6802164,3.354380305,-0.007682638
-2.5528796,393.3258361,3.454380305,0.032317362
-2.585196963,389.8714558,3.554380305,-0.007682638
-2.577514325,386.3170755,3.654380305,0.032317362
-2.609831688,382.6626952,3.754380305,-0.007682638
